"id","title","keyword","pos"
34723,"The Adventures of Huck Finn","wanted man",2
34723,"The Adventures of Huck Finn","lynch mob",3
34723,"The Adventures of Huck Finn","reflection in water",4
34723,"The Adventures of Huck Finn","lesson",5
34723,"The Adventures of Huck Finn","nosebleed",6
34723,"The Adventures of Huck Finn","bloodhound",7
34723,"The Adventures of Huck Finn","fake accent",8
34723,"The Adventures of Huck Finn","grave digging",9
9430,"Go","ecstasy",1
9430,"Go","drug dealing",2
9430,"Go","drug",3
9430,"Go","reference to family circus",4
9430,"Go","high",5
9430,"Go","bisexual man",6
9430,"Go","multiple storylines",7
8998,"Friends with Money","midlife crisis",1
8998,"Friends with Money","marriage",2
8998,"Friends with Money","money",3
8998,"Friends with Money","divorce",4
8998,"Friends with Money","fashion",5
8998,"Friends with Money","woman director",6
10514,"The Andromeda Strain","nasa",1
10514,"The Andromeda Strain","new mexico",2
10514,"The Andromeda Strain","biological weapon",3
10514,"The Andromeda Strain","epilepsy",4
10514,"The Andromeda Strain","secret lab",5
10514,"The Andromeda Strain","alien phenomenons",6
10514,"The Andromeda Strain","chemistry",7
10514,"The Andromeda Strain","biology",8
10514,"The Andromeda Strain","suspense",9
10514,"The Andromeda Strain","nuclear threat",10
10514,"The Andromeda Strain","science",11
10496,"Bats","mutation",1
10496,"Bats","bat",2
10496,"Bats","attack",3
10496,"Bats","closed mine",4
10496,"Bats","bat attack",5
10496,"Bats","boy eaten",6
1591,"Nowhere in Africa","loss of family",1
1591,"Nowhere in Africa","emigration",2
1591,"Nowhere in Africa","world war ii",3
1591,"Nowhere in Africa","jew",4
1591,"Nowhere in Africa","national socialism",5
1591,"Nowhere in Africa","kenia",6
1591,"Nowhere in Africa","only child",7
1591,"Nowhere in Africa","farm",8
1591,"Nowhere in Africa","marriage crisis",9
1591,"Nowhere in Africa","capture",10
1591,"Nowhere in Africa","woman director",11
1591,"Nowhere in Africa","emigrant",12
76025,"Shame","pornography",1
76025,"Shame","brother sister relationship",2
76025,"Shame","sex addiction",3
76025,"Shame","new york city",4
76025,"Shame","thirty something",5
76025,"Shame","sex addict",6
4836,"Layer Cake","kidnapping",1
4836,"Layer Cake","ecstasy",2
4836,"Layer Cake","drug traffic",3
4836,"Layer Cake","drug mule",4
4836,"Layer Cake","hitman",5
4836,"Layer Cake","mission of murder",6
4836,"Layer Cake","planned murder",7
4836,"Layer Cake","drug smuggle",8
4836,"Layer Cake","exit",9
4836,"Layer Cake","murder",10
87499,"The East","secret organization",1
87499,"The East","murder",2
87499,"The East","environmentalism",3
87499,"The East","vanity film",4
87499,"The East","eco-terrorists",5
87499,"The East","multiple felonies",6
18923,"A Home at the End of the World","gay",1
18923,"A Home at the End of the World","aids",2
18923,"A Home at the End of the World","based on novel",3
18923,"A Home at the End of the World","art house",4
18923,"A Home at the End of the World","tantrum",5
18923,"A Home at the End of the World","bisexual",6
18923,"A Home at the End of the World","lgbt",7
26665,"Aberdeen","alcohol",1
26665,"Aberdeen","cocaine",2
26665,"Aberdeen","daughter",3
26665,"Aberdeen","road trip",4
26665,"Aberdeen","independent film",5
26665,"Aberdeen","lawyer",6
28089,"The Messenger","independent film",1
28089,"The Messenger","wounded",2
28089,"The Messenger","soldier",3
28089,"The Messenger","iraq war",4
5708,"Control","manchester city",1
5708,"Control","medicine",2
5708,"Control","new love",3
5708,"Control","epilepsy",4
5708,"Control","wife",5
5708,"Control","punk",6
5708,"Control","recording contract",7
5708,"Control","record producer",8
5708,"Control","record label",9
5708,"Control","music",10
5708,"Control","independent film",11
5708,"Control","extramarital affair",12
5708,"Control","music band",13
218,"The Terminator","saving the world",1
218,"The Terminator","artificial intelligence",2
218,"The Terminator","rebel",3
218,"The Terminator","cyborg",4
218,"The Terminator","shotgun",5
218,"The Terminator","killer robot",6
218,"The Terminator","sun glasses",7
218,"The Terminator","dystopia",8
218,"The Terminator","car chase",9
218,"The Terminator","laser gun",10
218,"The Terminator","urban setting",11
218,"The Terminator","future war",12
338,"Good bye, Lenin!","bureaucracy",1
338,"Good bye, Lenin!","berlin wall",2
338,"Good bye, Lenin!","police state",3
338,"Good bye, Lenin!","coma",4
338,"Good bye, Lenin!","loss of mother",5
338,"Good bye, Lenin!","wife husband relationship",6
338,"Good bye, Lenin!","patriotism",7
338,"Good bye, Lenin!","german democratic republic",8
338,"Good bye, Lenin!","socialism",9
338,"Good bye, Lenin!","news broadcast",10
338,"Good bye, Lenin!","loss of father",11
338,"Good bye, Lenin!","lenin",12
338,"Good bye, Lenin!","single",13
338,"Good bye, Lenin!"," ",14
338,"Good bye, Lenin!","filmes contra o comunismo",15
21641,"The Damned United","england",1
21641,"The Damned United","leeds united",2
21641,"The Damned United","sport",3
21641,"The Damned United","brighton",4
21641,"The Damned United","soccer",5
21641,"The Damned United","cup",6
21641,"The Damned United","derby county",7
21641,"The Damned United","management",8
21641,"The Damned United","soccer team",9
10925,"The Return of the Living Dead","female nudity",1
10925,"The Return of the Living Dead","crematorium",2
10925,"The Return of the Living Dead","nudity",3
10925,"The Return of the Living Dead","punk",4
10925,"The Return of the Living Dead","company",5
10925,"The Return of the Living Dead","independent film",6
10925,"The Return of the Living Dead","undead",7
10925,"The Return of the Living Dead","decapitation",8
10925,"The Return of the Living Dead","zombie",9
10925,"The Return of the Living Dead","paramedic",10
10925,"The Return of the Living Dead","attic",11
10925,"The Return of the Living Dead","cemetary",12
10925,"The Return of the Living Dead","dismemberment",13
10925,"The Return of the Living Dead","warehouse",14
10925,"The Return of the Living Dead","stairs",15
10925,"The Return of the Living Dead","night of the living dead",16
10925,"The Return of the Living Dead","walking dead",17
10925,"The Return of the Living Dead","louisville",18
2293,"Mallrats","sex",1
2293,"Mallrats","game show",2
2293,"Mallrats","slacker",3
2293,"Mallrats","shopping",4
2293,"Mallrats","mall",5
2293,"Mallrats","ex-boyfriend ex-girlfriend relationship",6
2293,"Mallrats","jay and silent bob",7
2293,"Mallrats","silent man",8
2293,"Mallrats","coke",9
2293,"Mallrats","bandleader",10
2293,"Mallrats","aftercreditsstinger",11
621,"Grease","flying car",1
621,"Grease","street gang",2
621,"Grease","running",3
621,"Grease","graduation",4
621,"Grease","musical",5
621,"Grease","rivalry",6
621,"Grease","gossip",7
621,"Grease","makeover",8
621,"Grease","based on stage musical",9
621,"Grease","automobile racing",10
621,"Grease","nostalgic",11
621,"Grease","greaser",12
621,"Grease","wolf whistle",13
621,"Grease","school dance",14
621,"Grease","animated credits",15
621,"Grease","pep rally",16
621,"Grease","wrong side of the tracks",17
621,"Grease","mooning",18
621,"Grease","school principal",19
792,"Platoon","famous score",1
792,"Platoon","hero",2
792,"Platoon","mine",3
792,"Platoon","vietnam war",4
792,"Platoon","village",5
792,"Platoon","gore",6
792,"Platoon","jungle",7
792,"Platoon","f word",8
792,"Platoon","soldier",9
792,"Platoon","battle",10
792,"Platoon","combat",11
792,"Platoon","1960s",12
1777,"Fahrenheit 9/11","usa president",1
1777,"Fahrenheit 9/11","jihad",2
1777,"Fahrenheit 9/11","saudi arabia",3
1777,"Fahrenheit 9/11","war on terror",4
1777,"Fahrenheit 9/11","iraq",5
1777,"Fahrenheit 9/11","government",6
1777,"Fahrenheit 9/11","war",7
1777,"Fahrenheit 9/11","steel helmet",8
1777,"Fahrenheit 9/11","conspiracy theory",9
642,"Butch Cassidy and the Sundance Kid","wyoming",1
642,"Butch Cassidy and the Sundance Kid","historical figure",2
642,"Butch Cassidy and the Sundance Kid","loot sharing",3
433,"Mary Poppins","london england",1
433,"Mary Poppins","dancing",2
433,"Mary Poppins","parents kids relationship",3
433,"Mary Poppins","bank",4
433,"Mary Poppins","brother sister relationship",5
433,"Mary Poppins","famous score",6
433,"Mary Poppins","confidence",7
433,"Mary Poppins","nanny",8
433,"Mary Poppins","laughing",9
433,"Mary Poppins","magic",10
433,"Mary Poppins","chimney sweeper",11
433,"Mary Poppins","musical",12
433,"Mary Poppins","live action and animation",13
16619,"Ordinary People","post traumatic stress  disorder",1
16619,"Ordinary People","depression",2
16619,"Ordinary People","suicide attempt",3
16619,"Ordinary People","grief",4
16619,"Ordinary People","dysfunctional family",5
16619,"Ordinary People","guilt",6
16619,"Ordinary People","death of son",7
16619,"Ordinary People","grieving",8
1725,"West Side Story","slum",1
1725,"West Side Story","street gang",2
1725,"West Side Story","love at first sight",3
1725,"West Side Story","showdown",4
1725,"West Side Story","puerto rican",5
1725,"West Side Story","immigrant",6
1725,"West Side Story","highway",7
1725,"West Side Story","forbidden love",8
1725,"West Side Story","musical",9
1725,"West Side Story","rivalry",10
1725,"West Side Story","feud",11
1725,"West Side Story","interracial relationship",12
1725,"West Side Story","sondheim",13
1725,"West Side Story","attempted rape",14
1725,"West Side Story","policeman",15
1725,"West Side Story","based on stage musical",16
1725,"West Side Story","obsessive love",17
1725,"West Side Story","lifting female in air",18
1725,"West Side Story","young love",19
1725,"West Side Story","modern day adaptation",20
1725,"West Side Story","shakespeare in modern dress",21
11977,"Caddyshack","golf",1
11977,"Caddyshack","underwear",2
11977,"Caddyshack","sport",3
11977,"Caddyshack","golf course",4
11977,"Caddyshack","gopher",5
20322,"The Brothers","independent film",1
20322,"The Brothers","track and field",2
20322,"The Brothers","gangster rap",3
629,"The Usual Suspects","law",1
629,"The Usual Suspects","relatives",2
629,"The Usual Suspects","theft",3
629,"The Usual Suspects","criminal",4
629,"The Usual Suspects","criminal mastermind",5
629,"The Usual Suspects","hungarian",6
629,"The Usual Suspects","sibling",7
10160,"A Nightmare on Elm Street 5: The Dream Child","nun",1
10160,"A Nightmare on Elm Street 5: The Dream Child","baby",2
10160,"A Nightmare on Elm Street 5: The Dream Child","monster",3
10160,"A Nightmare on Elm Street 5: The Dream Child","asylum",4
10160,"A Nightmare on Elm Street 5: The Dream Child","nightmare",5
10160,"A Nightmare on Elm Street 5: The Dream Child","supernatural",6
10160,"A Nightmare on Elm Street 5: The Dream Child","resurrection",7
10160,"A Nightmare on Elm Street 5: The Dream Child","vision",8
10160,"A Nightmare on Elm Street 5: The Dream Child","torture",9
10160,"A Nightmare on Elm Street 5: The Dream Child","pregnancy",10
10160,"A Nightmare on Elm Street 5: The Dream Child","birth",11
10160,"A Nightmare on Elm Street 5: The Dream Child","disfigurement",12
10160,"A Nightmare on Elm Street 5: The Dream Child","fetus",13
10160,"A Nightmare on Elm Street 5: The Dream Child","womb",14
10160,"A Nightmare on Elm Street 5: The Dream Child","dreams",15
11452,"National Lampoon’s Van Wilder","male nudity",1
11452,"National Lampoon’s Van Wilder","female nudity",2
11452,"National Lampoon’s Van Wilder","sex",3
11452,"National Lampoon’s Van Wilder","college",4
11452,"National Lampoon’s Van Wilder","locker room",5
11452,"National Lampoon’s Van Wilder","doggystyle",6
11452,"National Lampoon’s Van Wilder","flirting",7
11452,"National Lampoon’s Van Wilder","exposé",8
11452,"National Lampoon’s Van Wilder","pug",9
11452,"National Lampoon’s Van Wilder","bon bon",10
11452,"National Lampoon’s Van Wilder","fraternity pledge",11
11452,"National Lampoon’s Van Wilder","greek letter",12
11452,"National Lampoon’s Van Wilder","laxative",13
12163,"The Wrestler","supermarket",1
12163,"The Wrestler","heart attack",2
12163,"The Wrestler","ambition",3
12163,"The Wrestler","daughter",4
12163,"The Wrestler","wrestling",5
12163,"The Wrestler","sport",6
12163,"The Wrestler","stripper",7
12163,"The Wrestler","steroids",8
12163,"The Wrestler","fame",9
12163,"The Wrestler","barbed wire",10
12163,"The Wrestler","wrestler",11
12163,"The Wrestler","redemption",12
32275,"Duel in the Sun","half breed",1
13785,"Best in Show","illinois",1
13785,"Best in Show","pet shop",2
13785,"Best in Show","poodle",3
13785,"Best in Show","independent film",4
13785,"Best in Show","mockumentary",5
13785,"Best in Show","terrier",6
13785,"Best in Show","kimono",7
1103,"Escape from New York","taxi",1
1103,"Escape from New York","street gang",2
1103,"Escape from New York","usa president",3
1103,"Escape from New York","war veteran",4
1103,"Escape from New York","hostage",5
1103,"Escape from New York","kidnapping",6
1103,"Escape from New York","liberation of prisoners",7
1103,"Escape from New York","anti hero",8
1103,"Escape from New York","gangster boss",9
1103,"Escape from New York","dystopia",10
1103,"Escape from New York","police operation",11
1103,"Escape from New York","attempt to escape",12
1103,"Escape from New York","cyberpunk",13
1103,"Escape from New York","reluctant hero",14
36739,"School Daze","musical",1
14144,"Daddy Day Camp","competition",1
14144,"Daddy Day Camp","grandfather grandson relationship",2
14144,"Daddy Day Camp","vomit",3
14144,"Daddy Day Camp","summer camp",4
14144,"Daddy Day Camp","toilet",5
14144,"Daddy Day Camp","rivalry",6
14144,"Daddy Day Camp","colonel",7
10622,"Mr. Nice Guy","journalist",1
10622,"Mr. Nice Guy","martial arts",2
10622,"Mr. Nice Guy","cook",3
10622,"Mr. Nice Guy","drug dealer",4
13370,"A Mighty Wind","mockumentary",1
13370,"A Mighty Wind","folk singer",2
11191,"Mystic Pizza","independent film",1
11191,"Mystic Pizza","commitment",2
11191,"Mystic Pizza","lobster",3
11191,"Mystic Pizza","portuguese american",4
10215,"Sliding Doors","double life",1
10215,"Sliding Doors","commercial",2
10215,"Sliding Doors","fantasy",3
10215,"Sliding Doors","chance",4
10215,"Sliding Doors","marketing",5
10215,"Sliding Doors","time travel",6
10215,"Sliding Doors","in flagranti",7
10215,"Sliding Doors","ambiguous ending",8
10215,"Sliding Doors","alternative reality",9
25066,"Tales from the Hood","prison",1
25066,"Tales from the Hood","child abuse",2
25066,"Tales from the Hood","ku klux klan",3
25066,"Tales from the Hood","police brutality",4
25066,"Tales from the Hood","ghetto",5
25066,"Tales from the Hood","anthology",6
25066,"Tales from the Hood","evil doll",7
25066,"Tales from the Hood","murder",8
25066,"Tales from the Hood","hood",9
25066,"Tales from the Hood","dirty cop",10
25066,"Tales from the Hood","funeral home",11
1523,"The Last King of Scotland","dictator",1
1523,"The Last King of Scotland","1970s",2
1523,"The Last King of Scotland","general",3
1523,"The Last King of Scotland","kidnapping",4
1523,"The Last King of Scotland","naivety",5
1523,"The Last King of Scotland","luxury",6
1523,"The Last King of Scotland","oscar award",7
1523,"The Last King of Scotland","charisma",8
1523,"The Last King of Scotland","polygamy",9
1523,"The Last King of Scotland","uganda",10
1523,"The Last King of Scotland","dictatorship",11
11361,"Halloween 5: The Revenge of Michael Myers","sheriff",1
11361,"Halloween 5: The Revenge of Michael Myers","barn",2
11361,"Halloween 5: The Revenge of Michael Myers","black",3
11361,"Halloween 5: The Revenge of Michael Myers","sequel",4
11361,"Halloween 5: The Revenge of Michael Myers","boogeyman",5
11361,"Halloween 5: The Revenge of Michael Myers","masked killer",6
11361,"Halloween 5: The Revenge of Michael Myers","slasher",7
11361,"Halloween 5: The Revenge of Michael Myers","youth",8
11361,"Halloween 5: The Revenge of Michael Myers","psychiatrist",9
